Object_ID,Provinsi,Tanggal,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId
3887,Bali,2020/06/21 00:00:00+00,1050,37,603,17,9,2,438,0.85714,57.42857,3887,7598
3888,Banten,2020/06/21 00:00:00+00,1355,8,570,1,79,0,706,5.83026,42.06642,3888,7599
3889,Kepulauan Bangka Belitung,2020/06/21 00:00:00+00,148,0,107,0,2,0,39,1.35135,72.2973,3889,7600
3890,Bengkulu,2020/06/21 00:00:00+00,116,0,72,1,8,0,36,6.89655,62.06897,3890,7601
3891,Daerah Istimewa Yogyakarta,2020/06/21 00:00:00+00,288,3,231,0,8,0,49,2.77778,80.20833,3891,7602
3892,DKI Jakarta,2020/06/21 00:00:00+00,9971,142,5054,233,586,1,4331,5.87704,50.68699,3892,7603
3893,Jambi,2020/06/21 00:00:00+00,112,0,46,0,0,0,66,0,41.07143,3893,7604
3894,Jawa Barat,2020/06/21 00:00:00+00,2848,20,1263,2,171,0,1414,6.00421,44.34691,3894,7605
3895,Jawa Tengah,2020/06/21 00:00:00+00,2668,99,942,22,143,0,1583,5.35982,35.30735,3895,7606
3896,Jawa Timur,2020/06/21 00:00:00+00,9542,91,2789,125,715,17,6038,7.49319,29.22867,3896,7607
3897,Kalimantan Barat,2020/06/21 00:00:00+00,298,0,216,21,4,0,78,1.34228,72.48322,3897,7608
3898,Kalimantan Timur,2020/06/21 00:00:00+00,434,11,322,3,5,1,107,1.15207,74.19355,3898,7609
3899,Kalimantan Tengah,2020/06/21 00:00:00+00,764,0,292,0,46,0,426,6.02094,38.2199,3899,7610
3900,Kalimantan Selatan,2020/06/21 00:00:00+00,2569,94,395,10,165,10,2009,6.42273,15.37563,3900,7611
3901,Kalimantan Utara,2020/06/21 00:00:00+00,176,1,149,0,2,0,25,1.13636,84.65909,3901,7612
3902,Kepulauan Riau,2020/06/21 00:00:00+00,279,15,182,2,16,0,81,5.73477,65.23297,3902,7613
3903,Nusa Tenggara Barat,2020/06/21 00:00:00+00,1056,5,721,7,44,0,291,4.16667,68.27652,3903,7614
3904,Sumatera Selatan,2020/06/21 00:00:00+00,1779,58,752,4,69,2,958,3.87858,42.27094,3904,7615
3905,Sumatera Barat,2020/06/21 00:00:00+00,707,4,503,6,30,0,174,4.24328,71.14569,3905,7616
3906,Sulawesi Utara,2020/06/21 00:00:00+00,853,44,143,3,67,1,643,7.85463,16.76436,3906,7617
3907,Sumatera Utara,2020/06/21 00:00:00+00,1095,13,259,4,70,2,766,6.39269,23.65297,3907,7618
3908,Sulawesi Tenggara,2020/06/21 00:00:00+00,332,0,217,3,5,0,110,1.50602,65.36145,3908,7619
3909,Sulawesi Selatan,2020/06/21 00:00:00+00,3797,112,1283,38,138,0,2376,3.63445,33.78983,3909,7620
3910,Sulawesi Tengah,2020/06/21 00:00:00+00,173,0,132,1,4,0,37,2.31214,76.30058,3910,7621
3911,Lampung,2020/06/21 00:00:00+00,181,1,128,5,12,0,41,6.62983,70.71823,3911,7622
3912,Riau,2020/06/21 00:00:00+00,142,0,116,0,8,0,18,5.6338,81.69014,3912,7623
3913,Maluku Utara,2020/06/21 00:00:00+00,411,11,56,0,23,0,332,5.59611,13.6253,3913,7624
3914,Maluku,2020/06/21 00:00:00+00,603,22,161,0,13,0,429,2.15589,26.69983,3914,7625
3915,Papua Barat,2020/06/21 00:00:00+00,224,2,128,0,3,0,93,1.33929,57.14286,3915,7626
3916,Papua,2020/06/21 00:00:00+00,1429,49,297,0,7,0,1125,0.48985,20.78376,3916,7627
3917,Sulawesi Barat,2020/06/21 00:00:00+00,104,0,77,0,2,0,25,1.92308,74.03846,3917,7628
3918,Nusa Tenggara Timur,2020/06/21 00:00:00+00,111,3,40,0,1,0,70,0.9009,36.03604,3918,7629
3919,Gorontalo,2020/06/21 00:00:00+00,227,7,138,13,8,0,81,3.52423,60.79295,3919,7630
3920,Indonesia,2020/06/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,3920,7631
3921,Aceh,2020/06/22 00:00:00+00,49,0,20,0,2,0,27,4.08163,40.81633,3921,7632
3922,Bali,2020/06/22 00:00:00+00,1080,30,615,12,9,0,456,0.83333,56.94444,3922,7633
3923,Banten,2020/06/22 00:00:00+00,1361,6,570,0,79,0,712,5.80456,41.88097,3923,7634
3924,Kepulauan Bangka Belitung,2020/06/22 00:00:00+00,148,0,107,0,2,0,39,1.35135,72.2973,3924,7635
3925,Bengkulu,2020/06/22 00:00:00+00,116,0,72,0,8,0,36,6.89655,62.06897,3925,7636
3926,Daerah Istimewa Yogyakarta,2020/06/22 00:00:00+00,288,0,238,7,8,0,42,2.77778,82.63889,3926,7637
3927,DKI Jakarta,2020/06/22 00:00:00+00,10098,127,5128,74,586,0,4384,5.80313,50.78233,3927,7638
3928,Jambi,2020/06/22 00:00:00+00,112,0,46,0,0,0,66,0,41.07143,3928,7639
3929,Jawa Barat,2020/06/22 00:00:00+00,2865,17,1287,24,171,0,1407,5.96859,44.92147,3929,7640
3930,Jawa Tengah,2020/06/22 00:00:00+00,2717,49,970,28,144,1,1603,5.29996,35.70114,3930,7641
3931,Jawa Timur,2020/06/22 00:00:00+00,9857,315,2855,66,728,13,6274,7.38561,28.96419,3931,7642
3932,Kalimantan Barat,2020/06/22 00:00:00+00,298,0,219,3,4,0,75,1.34228,73.48993,3932,7643
3933,Kalimantan Timur,2020/06/22 00:00:00+00,435,1,323,1,5,0,107,1.14943,74.25287,3933,7644
3934,Kalimantan Tengah,2020/06/22 00:00:00+00,785,21,299,7,49,3,437,6.24204,38.08917,3934,7645
3935,Kalimantan Selatan,2020/06/22 00:00:00+00,2658,89,405,10,165,0,2088,6.20767,15.23702,3935,7646
3936,Kalimantan Utara,2020/06/22 00:00:00+00,177,1,149,0,2,0,26,1.12994,84.18079,3936,7647
3937,Kepulauan Riau,2020/06/22 00:00:00+00,281,2,183,1,16,0,82,5.69395,65.12456,3937,7648
3938,Nusa Tenggara Barat,2020/06/22 00:00:00+00,1067,11,734,13,45,1,288,4.21743,68.791,3938,7649
3939,Sumatera Selatan,2020/06/22 00:00:00+00,1839,60,769,17,72,3,998,3.91517,41.8162,3939,7650
3940,Sumatera Barat,2020/06/22 00:00:00+00,707,0,505,2,30,0,172,4.24328,71.42857,3940,7651
3941,Sulawesi Utara,2020/06/22 00:00:00+00,854,1,145,2,69,2,640,8.07963,16.97892,3941,7652
3942,Sumatera Utara,2020/06/22 00:00:00+00,1115,20,263,4,73,3,779,6.54709,23.58744,3942,7653
3943,Sulawesi Tenggara,2020/06/22 00:00:00+00,334,2,217,0,5,0,112,1.49701,64.97006,3943,7654
3944,Sulawesi Selatan,2020/06/22 00:00:00+00,3908,111,1321,38,145,7,2442,3.71034,33.80246,3944,7655
3945,Sulawesi Tengah,2020/06/22 00:00:00+00,176,3,132,0,4,0,40,2.27273,75,3945,7656
3946,Lampung,2020/06/22 00:00:00+00,181,0,128,0,12,0,41,6.62983,70.71823,3946,7657
3947,Riau,2020/06/22 00:00:00+00,166,24,117,1,8,0,41,4.81928,70.48193,3947,7658
3948,Maluku Utara,2020/06/22 00:00:00+00,431,20,70,14,25,2,336,5.80046,16.2413,3948,7659
3949,Maluku,2020/06/22 00:00:00+00,633,30,164,3,13,0,456,2.05371,25.90837,3949,7660
3950,Papua Barat,2020/06/22 00:00:00+00,224,0,128,0,3,0,93,1.33929,57.14286,3950,7661
3951,Papua,2020/06/22 00:00:00+00,1440,11,297,0,7,0,1136,0.48611,20.625,3951,7662
3952,Sulawesi Barat,2020/06/22 00:00:00+00,104,0,77,0,2,0,25,1.92308,74.03846,3952,7663
3953,Nusa Tenggara Timur,2020/06/22 00:00:00+00,111,0,40,0,1,0,70,0.9009,36.03604,3953,7664
3954,Gorontalo,2020/06/22 00:00:00+00,230,3,142,4,8,0,80,3.47826,61.73913,3954,7665
3955,Indonesia,2020/06/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,3955,7666
3956,Aceh,2020/06/23 00:00:00+00,49,0,20,0,2,0,27,4.08163,40.81633,3956,7667
3957,Bali,2020/06/23 00:00:00+00,1116,36,639,24,9,0,468,0.80645,57.25806,3957,7668
3958,Banten,2020/06/23 00:00:00+00,1373,9,583,13,79,0,711,5.75382,42.46176,3958,7669
3959,Kepulauan Bangka Belitung,2020/06/23 00:00:00+00,148,0,117,10,2,0,29,1.35135,79.05405,3959,7670
3960,Bengkulu,2020/06/23 00:00:00+00,118,2,72,0,9,1,37,7.62712,61.01695,3960,7671
3961,Daerah Istimewa Yogyakarta,2020/06/23 00:00:00+00,291,3,238,0,8,0,45,2.74914,81.78694,3961,7672
3962,DKI Jakarta,2020/06/23 00:00:00+00,10250,160,5228,100,594,8,4428,5.79512,51.00488,3962,7673
3963,Jambi,2020/06/23 00:00:00+00,114,2,66,20,0,0,48,0,57.89474,3963,7674
3964,Jawa Barat,2020/06/23 00:00:00+00,2901,31,1317,30,171,0,1413,5.89452,45.39814,3964,7675
3965,Jawa Tengah,2020/06/23 00:00:00+00,2766,49,1020,50,148,4,1598,5.35069,36.87636,3965,7676
3966,Jawa Timur,2020/06/23 00:00:00+00,10115,258,2915,60,741,13,6459,7.32575,28.81859,3966,7677
3967,Kalimantan Barat,2020/06/23 00:00:00+00,313,15,223,4,4,0,86,1.27796,71.24601,3967,7678
3968,Kalimantan Timur,2020/06/23 00:00:00+00,447,12,324,1,5,0,118,1.11857,72.48322,3968,7679
3969,Kalimantan Tengah,2020/06/23 00:00:00+00,796,11,306,7,50,1,440,6.28141,38.44221,3969,7680
3970,Kalimantan Selatan,2020/06/23 00:00:00+00,2685,27,433,28,167,2,2085,6.21974,16.12663,3970,7681
3971,Kalimantan Utara,2020/06/23 00:00:00+00,177,0,149,0,2,0,26,1.12994,84.18079,3971,7682
3972,Kepulauan Riau,2020/06/23 00:00:00+00,281,0,193,10,16,0,72,5.69395,68.68327,3972,7683
3973,Nusa Tenggara Barat,2020/06/23 00:00:00+00,1081,14,742,8,45,0,294,4.16281,68.64015,3973,7684
3974,Sumatera Selatan,2020/06/23 00:00:00+00,1855,16,816,47,72,0,967,3.8814,43.98922,3974,7685
3975,Sumatera Barat,2020/06/23 00:00:00+00,712,5,525,20,30,0,157,4.21348,73.73596,3975,7686
3976,Sulawesi Utara,2020/06/23 00:00:00+00,861,7,147,2,69,0,645,8.01394,17.07317,3976,7687
3977,Sumatera Utara,2020/06/23 00:00:00+00,1232,117,266,3,76,3,890,6.16883,21.59091,3977,7688
3978,Sulawesi Tenggara,2020/06/23 00:00:00+00,336,2,218,1,5,0,113,1.4881,64.88095,3978,7689
3979,Sulawesi Selatan,2020/06/23 00:00:00+00,4062,154,1363,42,146,1,2553,3.59429,33.5549,3979,7690
3980,Sulawesi Tengah,2020/06/23 00:00:00+00,179,3,140,8,4,0,35,2.23464,78.21229,3980,7691
3981,Lampung,2020/06/23 00:00:00+00,181,0,128,0,12,0,41,6.62983,70.71823,3981,7692
3982,Riau,2020/06/23 00:00:00+00,193,27,117,0,9,1,67,4.66321,60.62176,3982,7693
3983,Maluku Utara,2020/06/23 00:00:00+00,465,34,82,12,26,1,357,5.5914,17.63441,3983,7694
3984,Maluku,2020/06/23 00:00:00+00,634,1,168,4,13,0,453,2.05047,26.49842,3984,7695
3985,Papua Barat,2020/06/23 00:00:00+00,224,0,129,1,3,0,92,1.33929,57.58929,3985,7696
3986,Papua,2020/06/23 00:00:00+00,1495,55,297,0,7,0,1191,0.46823,19.86622,3986,7697
3987,Sulawesi Barat,2020/06/23 00:00:00+00,104,0,78,1,2,0,24,1.92308,75,3987,7698
3988,Nusa Tenggara Timur,2020/06/23 00:00:00+00,111,0,40,0,1,0,70,0.9009,36.03604,3988,7699
3989,Gorontalo,2020/06/23 00:00:00+00,231,1,142,0,8,0,81,3.4632,61.47186,3989,7700
3990,Indonesia,2020/06/23 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,3990,7701
3991,Aceh,2020/06/24 00:00:00+00,53,4,20,0,2,0,31,3.77358,37.73585,3991,7702
3992,Bali,2020/06/24 00:00:00+00,1158,42,646,7,9,0,503,0.7772,55.78584,3992,7703
3993,Banten,2020/06/24 00:00:00+00,1390,17,590,7,79,0,721,5.68345,42.44604,3993,7704
3994,Kepulauan Bangka Belitung,2020/06/24 00:00:00+00,148,0,126,9,2,0,20,1.35135,85.13514,3994,7705
3995,Bengkulu,2020/06/24 00:00:00+00,118,0,73,1,10,1,35,8.47458,61.86441,3995,7706
3996,Daerah Istimewa Yogyakarta,2020/06/24 00:00:00+00,292,1,242,4,8,0,42,2.73973,82.87671,3996,7707
3997,DKI Jakarta,2020/06/24 00:00:00+00,10404,157,5322,94,602,8,4480,5.78624,51.1534,3997,7708
3998,Jambi,2020/06/24 00:00:00+00,114,0,66,0,0,0,48,0,57.89474,3998,7709
3999,Jawa Barat,2020/06/24 00:00:00+00,2945,41,1326,9,171,0,1448,5.80645,45.02547,3999,7710
4000,Jawa Tengah,2020/06/24 00:00:00+00,2842,76,1030,10,150,2,1662,5.27797,36.24208,4000,7711
4001,Jawa Timur,2020/06/24 00:00:00+00,10298,183,2995,80,750,9,6553,7.28297,29.08332,4001,7712
4002,Kalimantan Barat,2020/06/24 00:00:00+00,313,0,228,5,4,0,81,1.27796,72.84345,4002,7713
4003,Kalimantan Timur,2020/06/24 00:00:00+00,456,9,334,10,6,1,116,1.31579,73.24561,4003,7714
4004,Kalimantan Tengah,2020/06/24 00:00:00+00,800,4,306,0,50,0,444,6.25,38.25,4004,7715
4005,Kalimantan Selatan,2020/06/24 00:00:00+00,2775,90,448,15,168,1,2159,6.05405,16.14414,4005,7716
4006,Kalimantan Utara,2020/06/24 00:00:00+00,179,0,151,2,2,0,26,1.11732,84.35754,4006,7717
4007,Kepulauan Riau,2020/06/24 00:00:00+00,284,3,195,2,16,0,73,5.6338,68.66197,4007,7718
4008,Nusa Tenggara Barat,2020/06/24 00:00:00+00,1102,21,761,19,47,2,294,4.26497,69.05626,4008,7719
4009,Sumatera Selatan,2020/06/24 00:00:00+00,1869,14,830,14,75,3,964,4.01284,44.40877,4009,7720
4010,Sumatera Barat,2020/06/24 00:00:00+00,715,3,519,14,30,0,166,4.1958,72.58741,4010,7721
4011,Sulawesi Utara,2020/06/24 00:00:00+00,892,31,149,2,69,0,674,7.73543,16.70404,4011,7722
4012,Sumatera Utara,2020/06/24 00:00:00+00,1287,55,274,8,79,3,934,6.13831,21.28982,4012,7723
4013,Sulawesi Tenggara,2020/06/24 00:00:00+00,337,1,219,1,5,0,113,1.48368,64.98516,4013,7724
4014,Sulawesi Selatan,2020/06/24 00:00:00+00,4194,132,1402,39,152,6,2640,3.62423,33.42871,4014,7725
4015,Sulawesi Tengah,2020/06/24 00:00:00+00,180,1,141,1,5,1,34,2.77778,78.33333,4015,7726
4016,Lampung,2020/06/24 00:00:00+00,183,2,132,4,12,0,39,6.55738,72.13115,4016,7727
4017,Riau,2020/06/24 00:00:00+00,217,24,120,3,9,0,88,4.14747,55.29954,4017,7728
4018,Maluku Utara,2020/06/24 00:00:00+00,560,95,88,6,26,0,446,4.64286,15.71429,4018,7729
4019,Maluku,2020/06/24 00:00:00+00,671,37,172,4,14,1,485,2.08644,25.63338,4019,7730
4020,Papua Barat,2020/06/24 00:00:00+00,225,1,145,16,3,0,77,1.33333,64.44444,4020,7731
4021,Papua,2020/06/24 00:00:00+00,1554,59,297,0,7,0,1250,0.45045,19.11197,4021,7732
4022,Sulawesi Barat,2020/06/24 00:00:00+00,105,1,78,0,2,0,25,1.90476,74.28571,4022,7733
4023,Nusa Tenggara Timur,2020/06/24 00:00:00+00,111,0,40,0,1,0,70,0.9009,36.03604,4023,7734
4024,Gorontalo,2020/06/24 00:00:00+00,238,7,173,31,8,0,57,3.36134,72.68908,4024,7735
4025,Indonesia,2020/06/24 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,4025,7736
4026,Aceh,2020/06/25 00:00:00+00,66,13,20,0,2,0,44,3.0303,30.30303,4026,7737
4027,Bali,2020/06/25 00:00:00+00,1214,56,657,11,11,2,546,0.9061,54.11862,4027,7738
4028,Banten,2020/06/25 00:00:00+00,1399,9,590,0,79,0,730,5.64689,42.17298,4028,7739
4029,Kepulauan Bangka Belitung,2020/06/25 00:00:00+00,148,0,127,1,2,0,19,1.35135,85.81081,4029,7740
4030,Bengkulu,2020/06/25 00:00:00+00,120,2,78,5,10,0,32,8.33333,65,4030,7741
4031,Daerah Istimewa Yogyakarta,2020/06/25 00:00:00+00,299,7,247,5,8,0,44,2.67559,82.6087,4031,7742
4032,DKI Jakarta,2020/06/25 00:00:00+00,10600,196,5434,112,608,6,4558,5.73585,51.26415,4032,7743
4033,Jambi,2020/06/25 00:00:00+00,114,0,66,0,0,0,48,0,57.89474,4033,7744
4034,Jawa Barat,2020/06/25 00:00:00+00,2977,32,1388,62,173,2,1416,5.81122,46.62412,4034,7745
4035,Jawa Tengah,2020/06/25 00:00:00+00,2920,78,1030,0,150,0,1740,5.13699,35.27397,4035,7746
4036,Jawa Timur,2020/06/25 00:00:00+00,10545,247,3236,241,764,14,6545,7.24514,30.68753,4036,7747
4037,Kalimantan Barat,2020/06/25 00:00:00+00,313,0,235,7,4,0,74,1.27796,75.07987,4037,7748
4038,Kalimantan Timur,2020/06/25 00:00:00+00,473,17,354,20,6,0,113,1.2685,74.84144,4038,7749
4039,Kalimantan Tengah,2020/06/25 00:00:00+00,810,10,306,0,50,0,454,6.17284,37.77778,4039,7750
4040,Kalimantan Selatan,2020/06/25 00:00:00+00,2835,60,535,87,175,7,2125,6.17284,18.87125,4040,7751
4041,Kalimantan Utara,2020/06/25 00:00:00+00,188,9,151,0,2,0,35,1.06383,80.31915,4041,7752
4042,Kepulauan Riau,2020/06/25 00:00:00+00,291,7,197,2,16,0,78,5.49828,67.69759,4042,7753
4043,Nusa Tenggara Barat,2020/06/25 00:00:00+00,1119,17,767,6,49,2,303,4.37891,68.54334,4043,7754
4044,Sumatera Selatan,2020/06/25 00:00:00+00,1893,24,906,76,78,3,909,4.12044,47.86054,4044,7755
4045,Sumatera Barat,2020/06/25 00:00:00+00,717,2,561,22,30,0,126,4.1841,78.24268,4045,7756
4046,Sulawesi Utara,2020/06/25 00:00:00+00,938,46,152,3,70,1,716,7.46269,16.20469,4046,7757
4047,Sumatera Utara,2020/06/25 00:00:00+00,1356,69,292,18,82,3,982,6.0472,21.53392,4047,7758
4048,Sulawesi Tenggara,2020/06/25 00:00:00+00,337,0,219,0,5,0,113,1.48368,64.98516,4048,7759
4049,Sulawesi Selatan,2020/06/25 00:00:00+00,4297,103,1461,59,155,3,2681,3.60717,34.00047,4049,7760
4050,Sulawesi Tengah,2020/06/25 00:00:00+00,181,1,145,4,5,0,31,2.76243,80.1105,4050,7761
4051,Lampung,2020/06/25 00:00:00+00,187,4,135,3,12,0,40,6.41711,72.19251,4051,7762
4052,Riau,2020/06/25 00:00:00+00,220,3,121,1,10,1,89,4.54545,55,4052,7763
4053,Maluku Utara,2020/06/25 00:00:00+00,640,80,89,1,29,3,522,4.53125,13.90625,4053,7764
4054,Maluku,2020/06/25 00:00:00+00,684,13,190,18,14,0,480,2.04678,27.77778,4054,7765
4055,Papua Barat,2020/06/25 00:00:00+00,233,8,149,4,3,0,81,1.28755,63.9485,4055,7766
4056,Papua,2020/06/25 00:00:00+00,1613,59,297,0,7,0,1309,0.43397,18.4129,4056,7767
4057,Sulawesi Barat,2020/06/25 00:00:00+00,106,1,79,1,2,0,25,1.88679,74.5283,4057,7768
4058,Nusa Tenggara Timur,2020/06/25 00:00:00+00,111,0,40,0,1,0,70,0.9009,36.03604,4058,7769
4059,Gorontalo,2020/06/25 00:00:00+00,243,5,195,22,8,0,40,3.29218,80.24691,4059,7770
4060,Indonesia,2020/06/25 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,4060,7771
4061,Aceh,2020/06/26 00:00:00+00,69,3,20,0,2,0,47,2.89855,28.98551,4061,7772
4062,Bali,2020/06/26 00:00:00+00,1263,49,730,73,11,0,522,0.87094,57.79889,4062,7773
4063,Banten,2020/06/26 00:00:00+00,1414,10,603,13,79,0,732,5.58699,42.64498,4063,7774
4064,Kepulauan Bangka Belitung,2020/06/26 00:00:00+00,148,0,130,3,2,0,16,1.35135,87.83784,4064,7775
4065,Bengkulu,2020/06/26 00:00:00+00,124,4,88,10,10,0,26,8.06452,70.96774,4065,7776
4066,Daerah Istimewa Yogyakarta,2020/06/26 00:00:00+00,302,3,252,5,8,0,42,2.64901,83.44371,4066,7777
4067,DKI Jakarta,2020/06/26 00:00:00+00,10796,205,5542,108,616,8,4638,5.70582,51.33383,4067,7778
4068,Jambi,2020/06/26 00:00:00+00,114,0,66,0,0,0,48,0,57.89474,4068,7779
4069,Jawa Barat,2020/06/26 00:00:00+00,3014,33,1498,110,175,2,1341,5.80624,49.70139,4069,7780
4070,Jawa Tengah,2020/06/26 00:00:00+00,3097,177,1030,0,150,0,1917,4.8434,33.25799,4070,7781
4071,Jawa Timur,2020/06/26 00:00:00+00,10901,356,3429,193,796,32,6676,7.30208,31.45583,4071,7782
4072,Kalimantan Barat,2020/06/26 00:00:00+00,313,0,241,6,4,0,68,1.27796,76.99681,4072,7783
4073,Kalimantan Timur,2020/06/26 00:00:00+00,483,10,359,5,7,1,117,1.44928,74.32712,4073,7784
4074,Kalimantan Tengah,2020/06/26 00:00:00+00,817,7,335,29,52,2,430,6.36475,41.00367,4074,7785
4075,Kalimantan Selatan,2020/06/26 00:00:00+00,2876,41,550,15,178,3,2148,6.18915,19.12378,4075,7786
4076,Kalimantan Utara,2020/06/26 00:00:00+00,197,9,151,0,2,0,44,1.01523,76.64975,4076,7787
4077,Kepulauan Riau,2020/06/26 00:00:00+00,291,0,215,18,16,0,60,5.49828,73.88316,4077,7788
4078,Nusa Tenggara Barat,2020/06/26 00:00:00+00,1142,23,778,11,49,0,315,4.29072,68.12609,4078,7789
4079,Sumatera Selatan,2020/06/26 00:00:00+00,1907,14,921,15,80,2,906,4.19507,48.29575,4079,7790
4080,Sumatera Barat,2020/06/26 00:00:00+00,720,3,571,10,31,1,118,4.30556,79.30556,4080,7791
4081,Sulawesi Utara,2020/06/26 00:00:00+00,984,46,171,19,73,3,740,7.4187,17.37805,4081,7792
4082,Sumatera Utara,2020/06/26 00:00:00+00,1370,14,356,64,86,4,928,6.27737,25.9854,4082,7793
4083,Sulawesi Tenggara,2020/06/26 00:00:00+00,341,4,221,2,5,0,115,1.46628,64.80938,4083,7794
4084,Sulawesi Selatan,2020/06/26 00:00:00+00,4469,172,1617,156,157,2,2695,3.51309,36.18259,4084,7795
4085,Sulawesi Tengah,2020/06/26 00:00:00+00,183,2,147,2,5,0,31,2.73224,80.32787,4085,7796
4086,Lampung,2020/06/26 00:00:00+00,187,0,137,2,12,0,38,6.41711,73.26203,4086,7797
4087,Riau,2020/06/26 00:00:00+00,223,3,121,0,10,0,92,4.4843,54.26009,4087,7798
4088,Maluku Utara,2020/06/26 00:00:00+00,661,21,97,8,31,2,533,4.68986,14.67474,4088,7799
4089,Maluku,2020/06/26 00:00:00+00,691,7,196,6,15,1,480,2.17077,28.36469,4089,7800
4090,Papua Barat,2020/06/26 00:00:00+00,233,0,150,1,3,0,80,1.28755,64.37768,4090,7801
4091,Papua,2020/06/26 00:00:00+00,1633,20,297,0,7,0,1329,0.42866,18.18739,4091,7802
4092,Sulawesi Barat,2020/06/26 00:00:00+00,108,2,79,0,2,0,27,1.85185,73.14815,4092,7803
4093,Nusa Tenggara Timur,2020/06/26 00:00:00+00,113,2,40,0,1,0,72,0.88496,35.39823,4093,7804
4094,Gorontalo,2020/06/26 00:00:00+00,243,0,195,0,8,0,40,3.29218,80.24691,4094,7805
4095,Indonesia,2020/06/26 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,4095,7806
4096,Aceh,2020/06/27 00:00:00+00,77,8,22,2,2,0,53,2.5974,28.57143,4096,7807
4097,Bali,2020/06/27 00:00:00+00,1369,106,751,21,11,0,607,0.80351,54.85756,4097,7808
4098,Banten,2020/06/27 00:00:00+00,1432,17,611,8,79,0,742,5.51676,42.6676,4098,7809
4099,Kepulauan Bangka Belitung,2020/06/27 00:00:00+00,149,1,131,1,2,0,16,1.34228,87.91946,4099,7810
4100,Bengkulu,2020/06/27 00:00:00+00,125,1,89,1,10,0,26,8,71.2,4100,7811
4101,Daerah Istimewa Yogyakarta,2020/06/27 00:00:00+00,304,2,257,5,8,0,39,2.63158,84.53947,4101,7812
4102,DKI Jakarta,2020/06/27 00:00:00+00,10994,203,5610,68,624,8,4760,5.67582,51.02783,4102,7813
4103,Jambi,2020/06/27 00:00:00+00,117,3,69,3,0,0,48,0,58.97436,4103,7814
4104,Jawa Barat,2020/06/27 00:00:00+00,3064,46,1513,15,175,0,1376,5.71149,49.3799,4104,7815
4105,Jawa Tengah,2020/06/27 00:00:00+00,3294,197,1052,22,150,0,2092,4.55373,31.93685,4105,7816
4106,Jawa Timur,2020/06/27 00:00:00+00,11178,277,3619,190,813,17,6746,7.27322,32.3761,4106,7817
4107,Kalimantan Barat,2020/06/27 00:00:00+00,321,8,251,10,4,0,66,1.24611,78.19315,4107,7818
4108,Kalimantan Timur,2020/06/27 00:00:00+00,494,11,364,5,7,0,123,1.417,73.68421,4108,7819
4109,Kalimantan Tengah,2020/06/27 00:00:00+00,822,5,335,0,53,1,434,6.44769,40.75426,4109,7820
4110,Kalimantan Selatan,2020/06/27 00:00:00+00,2930,54,643,93,178,0,2109,6.07509,21.94539,4110,7821
4111,Kalimantan Utara,2020/06/27 00:00:00+00,201,4,151,0,2,0,48,0.99502,75.12438,4111,7822
4112,Kepulauan Riau,2020/06/27 00:00:00+00,291,0,217,2,16,0,58,5.49828,74.57045,4112,7823
4113,Nusa Tenggara Barat,2020/06/27 00:00:00+00,1163,21,783,5,50,1,330,4.29923,67.32588,4113,7824
4114,Sumatera Selatan,2020/06/27 00:00:00+00,1950,43,937,16,81,1,932,4.15385,48.05128,4114,7825
4115,Sumatera Barat,2020/06/27 00:00:00+00,722,2,581,10,31,0,110,4.29363,80.47091,4115,7826
4116,Sulawesi Utara,2020/06/27 00:00:00+00,1039,55,172,1,74,1,793,7.12223,16.55438,4116,7827
4117,Sumatera Utara,2020/06/27 00:00:00+00,1447,77,374,18,91,5,982,6.28887,25.84658,4117,7828
4118,Sulawesi Tenggara,2020/06/27 00:00:00+00,343,3,221,0,6,1,116,1.74927,64.43149,4118,7829
4119,Sulawesi Selatan,2020/06/27 00:00:00+00,4615,146,1658,41,159,2,2798,3.44529,35.92633,4119,7830
4120,Sulawesi Tengah,2020/06/27 00:00:00+00,184,1,152,5,5,0,27,2.71739,82.6087,4120,7831
4121,Lampung,2020/06/27 00:00:00+00,188,1,141,4,12,0,35,6.38298,75,4121,7832
4122,Riau,2020/06/27 00:00:00+00,223,0,121,0,10,0,92,4.4843,54.26009,4122,7833
4123,Maluku Utara,2020/06/27 00:00:00+00,698,37,99,2,31,0,568,4.44126,14.18338,4123,7834
4124,Maluku,2020/06/27 00:00:00+00,705,14,218,22,15,0,472,2.12766,30.92199,4124,7835
4125,Papua Barat,2020/06/27 00:00:00+00,234,1,152,2,3,0,79,1.28205,64.95726,4125,7836
4126,Papua,2020/06/27 00:00:00+00,1670,37,297,0,7,0,1366,0.41916,17.78443,4126,7837
